,Unnamed: 0,Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,Duration_Category,Duration_h_int
8249,10337,IndiGo,3/03/2019,Delhi,Cochin,DEL → HYD → MAA → COK,11:55,21:20,9h 25m,2 stops,No info,9413.0,Medium,9
8250,10339,GoAir,9/06/2019,Kolkata,Banglore,CCU → HYD → BLR,06:40,14:35,7h 55m,1 stop,No info,3673.0,Medium,7
8251,10340,Jet Airways,6/03/2019,Delhi,Cochin,DEL → BOM → COK,22:20,04:25 07 Mar,6h 5m,1 stop,No info,15764.0,Medium,6
8252,10342,Vistara,6/04/2019,Banglore,Delhi,BLR → DEL,09:45,12:35,2h 50m,non-stop,No info,5613.0,Short-haul,2
8253,10343,Multiple carriers,21/03/2019,Delhi,Cochin,DEL → BOM → COK,04:45,19:15,14h 30m,1 stop,No info,6630.0,Long-haul,14
8254,10345,Jet Airways,21/03/2019,Banglore,New Delhi,BLR → BOM → DEL,22:50,07:40 19 Mar,8h 50m,1 stop,In-flight meal not included,7045.0,Medium,8
8255,10346,IndiGo,9/03/2019,Kolkata,Banglore,CCU → BLR,14:20,16:55,2h 35m,non-stop,No info,4148.0,Short-haul,2
8256,10347,Air India,03/03/2019,Banglore,New Delhi,BLR → VGA → DEL,10:30,22:55,12h 25m,1 stop,No info,11003.0,Long-haul,12
8257,10348,Air India,18/05/2019,Delhi,Cochin,DEL → MAA → COK,06:05,09:25 19 May,27h 20m,1 stop,No info,9443.0,Extreme duration,27
8258,10349,IndiGo,12/05/2019,Kolkata,Banglore,CCU → BLR,22:15,00:50 13 May,2h 35m,non-stop,No info,4804.0,Short-haul,2
8259,10350,Jet Airways,12/05/2019,Mumbai,Hyderabad,BOM → HYD,02:55,04:20,1h 25m,non-stop,In-flight meal not included,4050.0,Short-haul,1
8260,10352,Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,16:00,19:00 04 Jun,27h,1 stop,In-flight meal not included,10262.0,Extreme duration,27
8261,10354,Air India,9/03/2019,Delhi,Cochin,DEL → BLR → COK,20:30,23:00 10 Mar,26h 30m,1 stop,No info,8119.0,Extreme duration,26
8262,10355,Jet Airways,6/06/2019,Delhi,Cochin,DEL → BOM → COK,02:15,19:00,16h 45m,1 stop,No info,14714.0,Long-haul,16
8263,10356,Multiple carriers,3/06/2019,Delhi,Cochin,DEL → BOM → COK,06:00,19:00,13h,1 stop,No info,13259.0,Long-haul,13
8264,10358,Air Asia,9/05/2019,Delhi,Cochin,DEL → BLR → COK,16:45,07:10 10 May,14h 25m,1 stop,No info,7353.0,Long-haul,14
8265,10359,Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,08:15 25 May,11h 5m,1 stop,No info,14178.0,Long-haul,11
8266,10360,Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,07:00,05:05 02 Mar,22h 5m,1 stop,No info,26890.0,Extreme duration,22
8267,10361,Air India,12/05/2019,Mumbai,Hyderabad,BOM → HYD,19:30,20:45,1h 15m,non-stop,No info,3625.0,Short-haul,1
8268,10363,Air India,27/05/2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2h 35m,non-stop,No info,4145.0,Short-haul,2
8269,10364,Jet Airways,9/05/2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:30,12:35,7h 5m,2 stops,In-flight meal not included,15544.0,Medium,7
8270,10365,SpiceJet,15/06/2019,Mumbai,Hyderabad,BOM → HYD,13:15,14:45,1h 30m,non-stop,No info,2017.0,Short-haul,1
8271,10367,GoAir,15/06/2019,Kolkata,Banglore,CCU → BLR,15:20,17:55,2h 35m,non-stop,No info,3514.0,Short-haul,2
8272,10368,IndiGo,27/05/2019,Delhi,Cochin,DEL → BOM → COK,18:35,01:30 28 May,6h 55m,1 stop,No info,6628.0,Medium,6
8273,10369,Jet Airways,15/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,04:25 17 Jun,29h 20m,2 stops,No info,15339.0,Extreme duration,29
8274,10370,Air India,09/03/2019,Banglore,New Delhi,BLR → DEL,21:10,23:55,2h 45m,non-stop,No info,7591.0,Short-haul,2
8275,10371,Jet Airways,1/06/2019,Delhi,Cochin,DEL → BOM → COK,11:30,04:25 02 Jun,16h 55m,1 stop,In-flight meal not included,10262.0,Long-haul,16
8276,10373,Jet Airways,6/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,04:25 07 Jun,18h 45m,2 stops,No info,11507.0,Extreme duration,18
8277,10375,IndiGo,15/05/2019,Delhi,Cochin,DEL → COK,14:25,17:40,3h 15m,non-stop,No info,6541.0,Short-haul,3
8278,10376,Air India,15/03/2019,Banglore,New Delhi,BLR → COK → DEL,06:55,23:20,16h 25m,1 stop,No info,6987.0,Long-haul,16
8279,10378,Air India,21/05/2019,Banglore,Delhi,BLR → DEL,05:45,08:45,3h,non-stop,No info,9443.0,Short-haul,3
8280,10379,Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,18:15,11h 45m,1 stop,In-flight meal not included,9899.0,Long-haul,11
8281,10381,Air India,12/06/2019,Kolkata,Banglore,CCU → BBI → HYD → BLR,09:10,11:05 13 Jun,25h 55m,2 stops,No info,6117.0,Extreme duration,25
8282,10382,SpiceJet,1/05/2019,Chennai,Kolkata,MAA → CCU,09:45,12:00,2h 15m,non-stop,No check-in baggage included,3543.0,Short-haul,2
8283,10384,SpiceJet,18/05/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 19 May,2h 55m,non-stop,No check-in baggage included,3919.0,Short-haul,2
8284,10385,Air India,15/03/2019,Banglore,New Delhi,BLR → MAA → DEL,11:50,11:35 16 Mar,23h 45m,1 stop,No info,6982.0,Extreme duration,23
8285,10386,Vistara,24/03/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,18:45 25 Mar,25h 45m,1 stop,No info,13100.0,Extreme duration,25
8286,10387,Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:00,10h,1 stop,No info,16079.0,Long-haul,10
8287,10388,Multiple carriers,9/03/2019,Delhi,Cochin,DEL → BOM → COK,06:40,19:15,12h 35m,1 stop,No info,13082.0,Long-haul,12
8288,10389,Air India,3/05/2019,Banglore,Delhi,BLR → DEL,13:20,16:10,2h 50m,non-stop,No info,6121.0,Short-haul,2
8289,10390,IndiGo,12/06/2019,Banglore,Delhi,BLR → DEL,16:55,19:55,3h,non-stop,No info,4823.0,Short-haul,3
8290,10391,Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,04:40 19 May,9h 45m,1 stop,No info,13941.0,Medium,9
8291,10392,Jet Airways,3/04/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,In-flight meal not included,4544.0,Short-haul,3
8292,10393,Air India,15/04/2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2h 35m,non-stop,No info,4145.0,Short-haul,2
8293,10394,SpiceJet,6/04/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 07 Apr,2h 55m,non-stop,No check-in baggage included,3919.0,Short-haul,2
8294,10395,Vistara,1/06/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,11982.0,Short-haul,2
8295,10397,Air India,27/03/2019,Delhi,Cochin,DEL → AMD → BOM → COK,16:40,19:15 28 Mar,26h 35m,2 stops,,8656.0,Extreme duration,26
8296,10398,Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,22:35,6h 5m,1 stop,In-flight meal not included,10844.0,Medium,6
8297,10399,Multiple carriers,24/06/2019,Delhi,Cochin,DEL → HYD → COK,07:05,16:10,9h 5m,1 stop,No info,9856.0,Medium,9
8298,10400,IndiGo,9/04/2019,Banglore,Delhi,BLR → DEL,04:00,06:50,2h 50m,non-stop,No info,3943.0,Short-haul,2
8299,10401,Air India,03/03/2019,Banglore,New Delhi,BLR → BOM → AMD → DEL,17:25,08:45 07 Mar,15h 20m,2 stops,No info,11570.0,Long-haul,15
8300,10402,Air Asia,12/04/2019,Kolkata,Banglore,CCU → BLR,19:55,22:25,2h 30m,non-stop,No info,4409.0,Short-haul,2
8301,10404,Jet Airways,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,22:55,10:25 13 Mar,11h 30m,1 stop,No info,13817.0,Long-haul,11
8302,10405,Jet Airways,9/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,09:45 10 May,24h 10m,1 stop,No info,12121.0,Extreme duration,24
8303,10407,Jet Airways,12/06/2019,Banglore,Delhi,BLR → DEL,08:20,11:20,3h,non-stop,In-flight meal not included,5769.0,Short-haul,3
8304,10408,SpiceJet,18/05/2019,Kolkata,Banglore,CCU → BLR,14:55,17:25,2h 30m,non-stop,No info,4174.0,Short-haul,2
8305,10410,SpiceJet,18/05/2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:15,1h 30m,non-stop,No check-in baggage included,1965.0,Short-haul,1
8306,10412,Air India,12/05/2019,Kolkata,Banglore,CCU → BBI → BLR,09:10,13:15,4h 5m,1 stop,No info,8996.0,Short-haul,4
8307,10413,Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,18:15,9h 50m,1 stop,In-flight meal not included,10844.0,Medium,9
8308,10414,Multiple carriers,27/06/2019,Delhi,Cochin,DEL → BOM → COK,18:15,01:30 28 Jun,7h 15m,1 stop,No info,13377.0,Medium,7
8309,10416,Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,18:40,09:00 02 Mar,14h 20m,1 stop,No info,31825.0,Long-haul,14
8310,10419,Jet Airways,24/04/2019,Banglore,Delhi,BLR → DEL,08:20,11:20,3h,non-stop,In-flight meal not included,4544.0,Short-haul,3
8311,10420,Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,11:30,18:50,7h 20m,1 stop,In-flight meal not included,6017.0,Medium,7
8312,10421,Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,16:20,7h 55m,1 stop,No info,14781.0,Medium,7
8313,10422,Air India,6/06/2019,Delhi,Cochin,DEL → JDH → BOM → COK,12:55,19:15 07 Jun,30h 20m,2 stops,No info,12646.0,Extreme duration,30
8314,10423,IndiGo,9/06/2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,2h 25m,non-stop,No info,3858.0,Short-haul,2
8315,10424,SpiceJet,1/04/2019,Delhi,Cochin,DEL → BLR → COK,17:55,22:50,4h 55m,1 stop,No info,4957.0,Short-haul,4
8316,10425,Jet Airways,24/06/2019,Delhi,Cochin,DEL → BOM → COK,17:30,12:35 25 Jun,19h 5m,1 stop,In-flight meal not included,10262.0,Extreme duration,19
8317,10428,Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,22:35 16 May,27h 40m,1 stop,In-flight meal not included,10844.0,Extreme duration,27
8318,10429,Jet Airways,27/03/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,19:45 28 Mar,24h 35m,2 stops,In-flight meal not included,11507.0,Extreme duration,24
8319,10430,Jet Airways,24/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,12:35 25 Jun,26h 55m,2 stops,No info,13014.0,Extreme duration,26
8320,10431,Air India,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,18:30,9h 5m,1 stop,No info,8366.0,Medium,9
8321,10432,IndiGo,1/06/2019,Delhi,Cochin,DEL → COK,14:25,17:40,3h 15m,non-stop,No info,6015.0,Short-haul,3
8322,10433,Jet Airways,6/03/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,18:50 08 Mar,47h 40m,2 stops,No info,20694.0,Extreme duration,47
8323,10434,Jet Airways,3/03/2019,Delhi,Cochin,DEL → BOM → COK,07:05,18:50,11h 45m,1 stop,No info,17024.0,Long-haul,11
8324,10435,Multiple carriers,1/03/2019,Delhi,Cochin,DEL → HYD → COK,14:35,22:20,7h 45m,1 stop,No info,14762.0,Medium,7
8325,10436,Air India,1/05/2019,Mumbai,Hyderabad,BOM → HYD,06:20,07:40,1h 20m,non-stop,No info,3625.0,Short-haul,1
8326,10437,IndiGo,18/03/2019,Mumbai,Hyderabad,BOM → HYD,20:05,21:35,1h 30m,non-stop,,2227.0,Short-haul,1
8327,10438,IndiGo,24/04/2019,Kolkata,Banglore,CCU → BLR,09:35,12:20,2h 45m,non-stop,No info,4804.0,Short-haul,2
8328,10439,Jet Airways,9/06/2019,Mumbai,Hyderabad,BOM → HYD,02:55,04:20,1h 25m,non-stop,No info,5678.0,Short-haul,1
8329,10440,Jet Airways,24/03/2019,Mumbai,Hyderabad,BOM → HYD,07:10,08:35,1h 25m,non-stop,In-flight meal not included,2470.0,Short-haul,1
8330,10441,Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,11:40,18:25,6h 45m,1 stop,No info,12284.0,Medium,6
8331,10442,IndiGo,12/06/2019,Banglore,Delhi,BLR → DEL,22:10,01:00 13 Jun,2h 50m,non-stop,No info,3419.0,Short-haul,2
8332,10443,Jet Airways,21/03/2019,Delhi,Cochin,DEL → BOM → COK,15:00,04:25 22 Mar,13h 25m,1 stop,No info,12767.0,Long-haul,13
8333,10444,Vistara,18/05/2019,Banglore,Delhi,BLR → DEL,21:00,23:50,2h 50m,non-stop,No info,4668.0,Short-haul,2
8334,10445,SpiceJet,15/05/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 16 May,2h 55m,non-stop,No info,3625.0,Short-haul,2
8335,10446,SpiceJet,27/05/2019,Chennai,Kolkata,MAA → CCU,09:45,12:00,2h 15m,non-stop,No info,3597.0,Short-haul,2
8336,10447,IndiGo,21/04/2019,Kolkata,Banglore,CCU → BLR,15:15,17:45,2h 30m,non-stop,No info,5224.0,Short-haul,2
8337,10449,Jet Airways,18/06/2019,Banglore,Delhi,BLR → DEL,15:50,18:45,2h 55m,non-stop,No info,8016.0,Short-haul,2
8338,10451,Jet Airways,15/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,04:25 16 Jun,13h 50m,2 stops,No info,13376.0,Long-haul,13
8339,10452,Air India,12/06/2019,Delhi,Cochin,DEL → LKO → BOM → COK,18:30,19:15 13 Jun,24h 45m,2 stops,No info,12488.0,Extreme duration,24
8340,10453,Jet Airways,21/03/2019,Delhi,Cochin,DEL → BOM → COK,15:00,04:25 22 Mar,13h 25m,1 stop,In-flight meal not included,6017.0,Long-haul,13
8341,10454,IndiGo,15/06/2019,Banglore,Delhi,BLR → DEL,08:30,11:20,2h 50m,non-stop,,4823.0,Short-haul,2
8342,10455,Air India,21/03/2019,Delhi,Cochin,DEL → MAA → COK,09:45,09:25 22 Mar,23h 40m,1 stop,No info,7532.0,Extreme duration,23
8343,10456,Air India,9/06/2019,Kolkata,Banglore,CCU → BOM → GOI → BLR,09:25,05:35 10 Jun,20h 10m,2 stops,No info,11432.0,Extreme duration,20
8344,10457,Vistara,6/06/2019,Banglore,Delhi,BLR → DEL,19:30,22:15,2h 45m,non-stop,,5088.0,Short-haul,2
8345,10458,SpiceJet,27/03/2019,Delhi,Cochin,DEL → MAA → COK,06:10,11:20,5h 10m,1 stop,No info,5351.0,Medium,5
8346,10459,Vistara,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,23:25,16h 15m,1 stop,No info,8610.0,Long-haul,16
8347,10460,Jet Airways,6/03/2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:40,04:25 07 Mar,22h 45m,2 stops,In-flight meal not included,17271.0,Extreme duration,22
8348,10461,Jet Airways,21/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,14:25 22 May,21h 25m,1 stop,In-flight meal not included,9314.0,Extreme duration,21
8349,10462,SpiceJet,27/03/2019,Kolkata,Banglore,CCU → BLR,22:20,00:40 28 Mar,2h 20m,non-stop,No info,3847.0,Short-haul,2
8350,10463,Air India,15/05/2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:15,10h 15m,1 stop,No info,8372.0,Long-haul,10
8351,10466,IndiGo,15/03/2019,Chennai,Kolkata,MAA → CCU,22:05,00:30 13 Mar,2h 25m,non-stop,No info,6297.0,Short-haul,2
8352,10467,Vistara,27/06/2019,Delhi,Cochin,DEL → COK,14:40,17:50,3h 10m,non-stop,No info,6216.0,Short-haul,3
8353,10468,Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,10:00,21:00,11h,1 stop,No info,7933.0,Long-haul,11
8354,10470,SpiceJet,18/03/2019,Mumbai,Hyderabad,BOM → HYD,22:45,00:10 19 Mar,1h 25m,non-stop,No info,3873.0,Short-haul,1
8355,10472,Air India,9/03/2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:55,19:15,13h 20m,2 stops,No info,9443.0,Long-haul,13
8356,10473,Jet Airways,1/05/2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3h,non-stop,In-flight meal not included,4030.0,Short-haul,3
8357,10474,Jet Airways,18/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,12:35 19 May,17h 5m,2 stops,In-flight meal not included,10368.0,Extreme duration,17
8358,10475,Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,09:20 07 May,16h 50m,1 stop,In-flight meal not included,9663.0,Long-haul,16
8359,10476,Vistara,15/04/2019,Banglore,Delhi,BLR → DEL,19:30,22:15,2h 45m,non-stop,No info,5613.0,Short-haul,2
8360,10479,IndiGo,6/05/2019,Mumbai,Hyderabad,BOM → HYD,19:05,20:35,1h 30m,non-stop,No info,2754.0,Short-haul,1
8361,10480,Air India,24/03/2019,Banglore,New Delhi,BLR → DEL,06:10,08:55,2h 45m,non-stop,No info,3758.0,Short-haul,2
8362,10481,Air Asia,12/06/2019,Delhi,Cochin,DEL → BLR → COK,07:55,22:25,14h 30m,1 stop,No info,6152.0,Long-haul,14
8363,10482,Multiple carriers,21/03/2019,Delhi,Cochin,DEL → BOM → COK,07:00,21:00,14h,1 stop,No info,7618.0,Long-haul,14
8364,10484,Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,22:35,8h 30m,1 stop,No info,14781.0,Medium,8
8365,10487,GoAir,15/03/2019,Banglore,New Delhi,BLR → DEL,11:40,14:35,2h 55m,non-stop,No info,6113.0,Short-haul,2
8366,10488,Air India,01/03/2019,Banglore,New Delhi,BLR → BOM → BHO → DEL,06:45,09:25 02 Mar,26h 40m,2 stops,2 Long layover,26480.0,Extreme duration,26
8367,10489,Jet Airways,12/06/2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3h,non-stop,In-flight meal not included,5769.0,Short-haul,3
8368,10490,SpiceJet,27/03/2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:05,1h 20m,non-stop,No info,1759.0,Short-haul,1
8369,10491,IndiGo,12/06/2019,Delhi,Cochin,DEL → BOM → COK,17:10,01:30 13 Jun,8h 20m,1 stop,No info,5883.0,Medium,8
8370,10492,Air India,3/04/2019,Banglore,Delhi,BLR → DEL,10:00,12:45,2h 45m,non-stop,No info,5176.0,Short-haul,2
8371,10493,IndiGo,27/06/2019,Kolkata,Banglore,CCU → BLR,20:25,23:10,2h 45m,non-stop,No info,4804.0,Short-haul,2
8372,10495,Air India,24/05/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,07:55 25 May,19h 55m,2 stops,No info,9416.0,Extreme duration,19
8373,10496,SpiceJet,21/06/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No check-in baggage included,3841.0,Short-haul,2
8374,10497,Jet Airways,27/06/2019,Delhi,Cochin,DEL → BOM → COK,20:55,19:00 28 Jun,22h 5m,1 stop,,10262.0,Extreme duration,22
8375,10498,IndiGo,24/06/2019,Kolkata,Banglore,CCU → BLR,22:15,00:50 25 Jun,2h 35m,non-stop,No info,4804.0,Short-haul,2
8376,10499,Jet Airways,3/04/2019,Delhi,Cochin,DEL → BOM → COK,02:15,12:35,10h 20m,1 stop,In-flight meal not included,5177.0,Long-haul,10
8377,10500,IndiGo,9/05/2019,Mumbai,Hyderabad,BOM → HYD,20:05,21:40,1h 35m,non-stop,No info,2437.0,Short-haul,1
8378,10501,GoAir,9/03/2019,Delhi,Cochin,DEL → AMD → COK,06:00,13:20,7h 20m,1 stop,No info,8422.0,Medium,7
8379,10502,Multiple carriers,24/06/2019,Delhi,Cochin,DEL → BOM → COK,08:00,21:00,13h,1 stop,No info,13797.0,Long-haul,13
8380,10503,Jet Airways,6/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,04:25 07 Jun,18h 45m,2 stops,In-flight meal not included,10368.0,Extreme duration,18
8381,10506,Jet Airways,12/04/2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3h,non-stop,No info,7229.0,Short-haul,3
8382,10507,Air India,03/03/2019,Banglore,New Delhi,BLR → HYD → DEL,08:15,12:15,4h,1 stop,No info,9443.0,Short-haul,4
8383,10508,Air India,9/06/2019,Mumbai,Hyderabad,BOM → HYD,15:00,16:25,1h 25m,non-stop,No info,9443.0,Short-haul,1
8384,10509,IndiGo,18/06/2019,Kolkata,Banglore,CCU → BLR,22:15,00:50 19 Jun,2h 35m,non-stop,No info,4804.0,Short-haul,2
8385,10510,Jet Airways,24/03/2019,Banglore,New Delhi,BLR → DEL,19:55,22:35,2h 40m,non-stop,No info,7229.0,Short-haul,2
8386,10511,SpiceJet,18/04/2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,non-stop,No check-in baggage included,3841.0,Short-haul,2
8387,10513,Multiple carriers,15/06/2019,Delhi,Cochin,DEL → BOM → COK,08:30,19:00,10h 30m,1 stop,No info,11200.0,Long-haul,10
8388,10514,Multiple carriers,6/03/2019,Delhi,Cochin,DEL → BOM → COK,07:05,13:20,6h 15m,1 stop,No info,17267.0,Medium,6
8389,10515,Jet Airways,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,10:05 10 May,15h 10m,1 stop,In-flight meal not included,8586.0,Long-haul,15
8390,10516,Air India,9/05/2019,Kolkata,Banglore,CCU → BOM → GOI → BLR,16:50,05:35 10 May,12h 45m,2 stops,No info,11432.0,Long-haul,12
8391,10517,Air India,1/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,18:45,19:15 02 Jun,24h 30m,2 stops,,12940.0,Extreme duration,24
8392,10518,IndiGo,1/03/2019,Mumbai,Hyderabad,BOM → HYD,21:20,22:45,1h 25m,non-stop,No info,12475.0,Short-haul,1
8393,10519,Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,16:55,22:35,5h 40m,1 stop,In-flight meal not included,11134.0,Medium,5
8394,10520,IndiGo,18/04/2019,Kolkata,Banglore,CCU → BLR,09:35,12:20,2h 45m,non-stop,No info,5644.0,Short-haul,2
8395,10521,Multiple carriers,12/06/2019,Delhi,Cochin,DEL → BOM → COK,11:25,19:00,7h 35m,1 stop,No info,10877.0,Medium,7
8396,10523,Jet Airways,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,18:15 10 May,25h 45m,1 stop,In-flight meal not included,8586.0,Extreme duration,25
8397,10524,Jet Airways,12/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,19:00,13h 30m,2 stops,In-flight meal not included,10368.0,Long-haul,13
8398,10525,Air India,1/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,16:40,19:15 02 Jun,26h 35m,2 stops,No info,9863.0,Extreme duration,26
8399,10526,IndiGo,12/06/2019,Kolkata,Banglore,CCU → BBI → BLR,07:10,12:40,5h 30m,1 stop,No info,4864.0,Medium,5
8400,10527,Air Asia,12/03/2019,Kolkata,Banglore,CCU → BLR,19:35,22:05,2h 30m,non-stop,No info,4384.0,Short-haul,2
8401,10528,Air India,18/05/2019,Delhi,Cochin,DEL → CCU → BOM → COK,06:50,07:40 19 May,24h 50m,2 stops,No info,13591.0,Extreme duration,24
8402,10529,Jet Airways,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,19:10,9h 35m,1 stop,In-flight meal not included,12384.0,Medium,9
8403,10530,Jet Airways,18/05/2019,Delhi,Cochin,DEL → BOM → COK,15:00,04:25 19 May,13h 25m,1 stop,In-flight meal not included,12373.0,Long-haul,13
8404,10531,Jet Airways,6/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,19:00,13h 30m,2 stops,In-flight meal not included,11507.0,Long-haul,13
8405,10532,Air India,1/05/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,12:30 02 May,30h 40m,2 stops,No info,12723.0,Extreme duration,30
8406,10533,Jet Airways,21/03/2019,Delhi,Cochin,DEL → BOM → COK,22:00,18:50 22 Mar,20h 50m,1 stop,No info,12242.0,Extreme duration,20
8407,10535,IndiGo,21/05/2019,Delhi,Cochin,DEL → BOM → COK,07:30,21:00,13h 30m,1 stop,No info,7006.0,Long-haul,13
8408,10536,Air India,27/05/2019,Delhi,Cochin,DEL → BOM → COK,21:00,19:15 28 May,22h 15m,1 stop,No info,8372.0,Extreme duration,22
8409,10539,Vistara,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,09:05 02 May,25h 55m,1 stop,No info,8452.0,Extreme duration,25
8410,10540,Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,18:15 13 May,21h 5m,1 stop,In-flight meal not included,10844.0,Extreme duration,21
8411,10541,Vistara,12/05/2019,Banglore,Delhi,BLR → DEL,21:00,23:50,2h 50m,non-stop,No info,4668.0,Short-haul,2
8412,10542,Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,20:45 02 Apr,28h 15m,1 stop,No info,12681.0,Extreme duration,28
8413,10543,Air India,6/04/2019,Delhi,Cochin,DEL → MAA → COK,06:05,09:25 07 Apr,27h 20m,1 stop,No info,4487.0,Extreme duration,27
8414,10544,Jet Airways,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,19:50,5h 45m,1 stop,No info,14571.0,Medium,5
8415,10545,SpiceJet,27/04/2019,Kolkata,Banglore,CCU → BLR,22:20,00:40 28 Apr,2h 20m,non-stop,No check-in baggage included,3841.0,Short-haul,2
8416,10546,SpiceJet,3/06/2019,Kolkata,Banglore,CCU → BLR,22:20,00:40 04 Jun,2h 20m,non-stop,No info,3873.0,Short-haul,2
8417,10547,Air India,1/05/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,16:50,13:45 02 May,20h 55m,2 stops,No info,16372.0,Extreme duration,20
8418,10548,Air India,24/05/2019,Kolkata,Banglore,CCU → BOM → AMD → BLR,09:25,05:25 25 May,20h,2 stops,No info,14897.0,Extreme duration,20
8419,10549,Multiple carriers,15/06/2019,Delhi,Cochin,DEL → BOM → COK,10:35,19:15,8h 40m,1 stop,No info,8614.0,Medium,8
8420,10550,Air India,27/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,16:40,19:15 28 Jun,26h 35m,2 stops,No info,9653.0,Extreme duration,26
8421,10551,IndiGo,21/05/2019,Kolkata,Banglore,CCU → HYD → BLR,19:20,23:45,4h 25m,1 stop,No info,3574.0,Short-haul,4
